EventID,Start Date,End Date,Peak Flood Level (m),Peak FL Date,Num Peak FL,Peak Discharge Q (cumec),Peak Discharge Date,Flood Volume (cumec),Event Duration (days),Time to Peak (days),Recession Time (day),Flood Type,GaugeID,Warning Level,Danger Level,Station,Latitude,Longitude,River Name/ Tributory/ SubTributory,Basin,State,Start_date,End_date,Level_Entries,Streamflow_Entries,Privacy,Source Catchment Area,Catchment Area,Area variation (%),Reliability,District
INDOFLOODS-gauge-640-20,2005-07-27,2005-07-28,507.02,2005-07-28,1,6000.0,2005-07-28,11000.0,2,2,1,Severe Flood,INDOFLOODS-gauge-640,504.0,505.0,Dhond,18.4739,74.5764,Krishna/Bhima,Krishna,Maharashtra,1967-12-01,2019-08-20,14665,14434,Open,11660.0,11295.41992,3.126758834,Safe,Pune
INDOFLOODS-gauge-640-21,2005-08-02,2005-08-04,507.43,2005-08-03,1,6750.0,2005-08-03,16700.0,3,2,2,Severe Flood,INDOFLOODS-gauge-640,504.0,505.0,Dhond,18.4739,74.5764,Krishna/Bhima,Krishna,Maharashtra,1967-12-01,2019-08-20,14665,14434,Open,11660.0,11295.41992,3.126758834,Safe,Pune
INDOFLOODS-gauge-640-22,2006-07-30,2006-07-31,505.2,2006-07-30,1,4616.35,2006-07-30,9116.3,2,1,2,Severe Flood,INDOFLOODS-gauge-640,504.0,505.0,Dhond,18.4739,74.5764,Krishna/Bhima,Krishna,Maharashtra,1967-12-01,2019-08-20,14665,14434,Open,11660.0,11295.41992,3.126758834,Safe,Pune
INDOFLOODS-gauge-640-23,2006-08-07,2006-08-10,507.26,2006-08-08,1,6804.65,2006-08-08,23206.37,4,2,3,Severe Flood,INDOFLOODS-gauge-640,504.0,505.0,Dhond,18.4739,74.5764,Krishna/Bhima,Krishna,Maharashtra,1967-12-01,2019-08-20,14665,14434,Open,11660.0,11295.41992,3.126758834,Safe,Pune
INDOFLOODS-gauge-640-24,2006-08-12,2006-08-12,504.06,2006-08-12,1,3559.78,2006-08-12,3559.78,1,1,1,Flood,INDOFLOODS-gauge-640,504.0,505.0,Dhond,18.4739,74.5764,Krishna/Bhima,Krishna,Maharashtra,1967-12-01,2019-08-20,14665,14434,Open,11660.0,11295.41992,3.126758834,Safe,Pune
INDOFLOODS-gauge-640-25,2006-08-18,2006-08-18,504.92,2006-08-18,1,4346.65,2006-08-18,4346.65,1,1,1,Flood,INDOFLOODS-gauge-640,504.0,505.0,Dhond,18.4739,74.5764,Krishna/Bhima,Krishna,Maharashtra,1967-12-01,2019-08-20,14665,14434,Open,11660.0,11295.41992,3.126758834,Safe,Pune
INDOFLOODS-gauge-640-26,2019-08-05,2019-08-06,505.77,2019-08-05,1,,,,2,1,2,Severe Flood,INDOFLOODS-gauge-640,504.0,505.0,Dhond,18.4739,74.5764,Krishna/Bhima,Krishna,Maharashtra,1967-12-01,2019-08-20,14665,14434,Open,11660.0,11295.41992,3.126758834,Safe,Pune
INDOFLOODS-gauge-642-1,1967-07-29,1967-08-01,461.5,1967-07-30,1,6620.0,1967-07-30,23980.0,4,2,3,Severe Flood,INDOFLOODS-gauge-642,458.403,459.033,Narsingpur,17.9722,75.1392,Krishna/Bhima,Krishna,Maharashtra,1966-12-01,2019-08-20,18376,19046,Open,22856.0,22102.80469,3.2953942510000003,Safe,Malshiras
INDOFLOODS-gauge-642-2,1969-08-02,1969-08-03,459.91,1969-08-02,1,5988.4,1969-08-02,11599.7,2,1,2,Severe Flood,INDOFLOODS-gauge-642,458.403,459.033,Narsingpur,17.9722,75.1392,Krishna/Bhima,Krishna,Maharashtra,1966-12-01,2019-08-20,18376,19046,Open,22856.0,22102.80469,3.2953942510000003,Safe,Malshiras
INDOFLOODS-gauge-642-3,1976-08-02,1976-08-07,460.22,1976-08-03,1,6676.7,1976-08-03,34321.1,6,2,5,Severe Flood,INDOFLOODS-gauge-642,458.403,459.033,Narsingpur,17.9722,75.1392,Krishna/Bhima,Krishna,Maharashtra,1966-12-01,2019-08-20,18376,19046,Open,22856.0,22102.80469,3.2953942510000003,Safe,Malshiras
INDOFLOODS-gauge-642-4,1981-07-10,1981-07-11,459.69,1981-07-11,1,6990.3,1981-07-11,12902.4,2,2,1,Severe Flood,INDOFLOODS-gauge-642,458.403,459.033,Narsingpur,17.9722,75.1392,Krishna/Bhima,Krishna,Maharashtra,1966-12-01,2019-08-20,18376,19046,Open,22856.0,22102.80469,3.2953942510000003,Safe,Malshiras
INDOFLOODS-gauge-642-5,1983-08-17,1983-08-19,460.18,1983-08-17,1,7601.8,1983-08-17,20639.6,3,1,3,Severe Flood,INDOFLOODS-gauge-642,458.403,459.033,Narsingpur,17.9722,75.1392,Krishna/Bhima,Krishna,Maharashtra,1966-12-01,2019-08-20,18376,19046,Open,22856.0,22102.80469,3.2953942510000003,Safe,Malshiras
INDOFLOODS-gauge-642-6,1994-07-15,1994-07-17,461.43,1994-07-16,1,7290.0,1994-07-16,19540.0,3,2,2,Severe Flood,INDOFLOODS-gauge-642,458.403,459.033,Narsingpur,17.9722,75.1392,Krishna/Bhima,Krishna,Maharashtra,1966-12-01,2019-08-20,18376,19046,Open,22856.0,22102.80469,3.2953942510000003,Safe,Malshiras
INDOFLOODS-gauge-642-7,1994-07-23,1994-07-25,459.2,1994-07-23,1,5540.0,1994-07-23,16033.0,3,1,3,Severe Flood,INDOFLOODS-gauge-642,458.403,459.033,Narsingpur,17.9722,75.1392,Krishna/Bhima,Krishna,Maharashtra,1966-12-01,2019-08-20,18376,19046,Open,22856.0,22102.80469,3.2953942510000003,Safe,Malshiras
INDOFLOODS-gauge-642-8,1997-08-25,1997-08-27,462.04,1997-08-26,1,7450.0,1997-08-26,20540.0,3,2,2,Severe Flood,INDOFLOODS-gauge-642,458.403,459.033,Narsingpur,17.9722,75.1392,Krishna/Bhima,Krishna,Maharashtra,1966-12-01,2019-08-20,18376,19046,Open,22856.0,22102.80469,3.2953942510000003,Safe,Malshiras
INDOFLOODS-gauge-642-9,2005-07-29,2005-07-29,459.03,2005-07-29,1,5053.01,2005-07-29,5053.01,1,1,1,Flood,INDOFLOODS-gauge-642,458.403,459.033,Narsingpur,17.9722,75.1392,Krishna/Bhima,Krishna,Maharashtra,1966-12-01,2019-08-20,18376,19046,Open,22856.0,22102.80469,3.2953942510000003,Safe,Malshiras
INDOFLOODS-gauge-642-10,2005-08-02,2005-08-05,461.79,2005-08-04,1,7109.06,2005-08-04,25972.43,4,3,2,Severe Flood,INDOFLOODS-gauge-642,458.403,459.033,Narsingpur,17.9722,75.1392,Krishna/Bhima,Krishna,Maharashtra,1966-12-01,2019-08-20,18376,19046,Open,22856.0,22102.80469,3.2953942510000003,Safe,Malshiras
INDOFLOODS-gauge-642-11,2006-07-31,2006-08-02,458.99,2006-08-02,1,5614.15,2006-08-02,16195.91,3,3,1,Flood,INDOFLOODS-gauge-642,458.403,459.033,Narsingpur,17.9722,75.1392,Krishna/Bhima,Krishna,Maharashtra,1966-12-01,2019-08-20,18376,19046,Open,22856.0,22102.80469,3.2953942510000003,Safe,Malshiras
INDOFLOODS-gauge-642-12,2006-08-08,2006-08-12,462.38,2006-08-10,1,8862.99,2006-08-10,37353.02,5,3,3,Severe Flood,INDOFLOODS-gauge-642,458.403,459.033,Narsingpur,17.9722,75.1392,Krishna/Bhima,Krishna,Maharashtra,1966-12-01,2019-08-20,18376,19046,Open,22856.0,22102.80469,3.2953942510000003,Safe,Malshiras
INDOFLOODS-gauge-642-13,2019-06-25,2019-06-30,549.91,2019-06-25,6,,,,6,1,6,Severe Flood,INDOFLOODS-gauge-642,458.403,459.033,Narsingpur,17.9722,75.1392,Krishna/Bhima,Krishna,Maharashtra,1966-12-01,2019-08-20,18376,19046,Open,22856.0,22102.80469,3.2953942510000003,Safe,Malshiras
INDOFLOODS-gauge-642-14,2019-08-06,2019-08-08,460.29,2019-08-06,1,,,,3,1,3,Severe Flood,INDOFLOODS-gauge-642,458.403,459.033,Narsingpur,17.9722,75.1392,Krishna/Bhima,Krishna,Maharashtra,1966-12-01,2019-08-20,18376,19046,Open,22856.0,22102.80469,3.2953942510000003,Safe,Malshiras
INDOFLOODS-gauge-643-1,1980-07-02,1980-07-11,537.34,1980-07-06,1,1840.0,1980-07-06,15025.0,10,5,6,Severe Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-2,1980-08-04,1980-08-12,536.92,1980-08-07,1,1917.6,1980-08-07,13176.9,9,4,6,Severe Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-3,1981-07-08,1981-07-13,536.5,1981-07-11,1,1790.0,1981-07-11,9346.6,6,4,3,Severe Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-4,1981-08-06,1981-08-09,534.35,1981-08-08,1,1174.8,1981-08-08,4391.4,4,3,2,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-5,1982-07-24,1982-07-24,534.11,1982-07-24,1,1106.0,1982-07-24,1106.0,1,1,1,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-6,1982-07-30,1982-08-02,535.13,1982-08-01,1,1430.6,1982-08-01,5296.0,4,3,2,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-7,1982-08-15,1982-08-20,534.86,1982-08-17,1,1225.1,1982-08-17,7132.1,6,3,4,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-8,1983-06-29,1983-07-02,536.65,1983-07-01,1,1505.0,1983-07-01,5563.1,4,3,2,Severe Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-9,1983-07-23,1983-07-26,534.73,1983-07-24,1,1378.3,1983-07-25,5368.1,4,2,3,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-10,1983-08-10,1983-08-20,536.88,1983-08-18,1,1545.0,1983-08-18,14189.5,11,9,3,Severe Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-11,1984-07-03,1984-07-06,534.66,1984-07-04,1,1413.2,1984-07-04,5076.5,4,2,3,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-12,1984-07-19,1984-07-22,536.0,1984-07-21,1,1795.0,1984-07-21,6450.0,4,3,2,Severe Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-13,1985-08-02,1985-08-06,535.91,1985-08-04,1,1570.0,1985-08-04,7203.0,5,3,3,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-14,1986-08-09,1986-08-16,536.45,1986-08-13,1,2050.0,1986-08-13,14445.9,8,5,4,Severe Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-15,1987-07-09,1987-07-11,534.73,1987-07-10,1,1392.0,1987-07-10,3948.0,3,2,2,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-16,1988-07-17,1988-07-25,537.37,1988-07-22,1,2080.0,1988-07-22,15097.0,9,6,4,Severe Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-17,1988-07-28,1988-08-08,537.3,1988-08-05,1,2055.0,1988-08-05,17303.4,12,9,4,Severe Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-18,1988-09-24,1988-09-25,534.25,1988-09-25,1,1216.0,1988-09-25,2404.0,2,2,1,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-19,1989-07-24,1989-07-31,538.54,1989-07-27,1,2205.0,1989-07-27,13730.0,8,4,5,Severe Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-20,1990-07-18,1990-07-20,534.55,1990-07-19,1,1222.0,1990-07-19,3436.0,3,2,2,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-21,1990-07-23,1990-07-23,534.21,1990-07-23,1,995.2,1990-07-23,995.2,1,1,1,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-22,1990-07-25,1990-07-27,535.39,1990-07-26,1,1508.0,1990-07-26,4262.0,3,2,2,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-23,1990-08-16,1990-08-27,537.76,1990-08-20,1,2250.0,1990-08-20,19463.0,12,5,8,Severe Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-24,1991-06-10,1991-06-11,535.01,1991-06-10,1,1398.0,1991-06-10,2637.0,2,1,2,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-25,1991-07-17,1991-07-22,535.82,1991-07-20,1,1676.0,1991-07-20,8779.0,6,4,3,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-26,1991-07-27,1991-08-04,538.23,1991-07-31,1,2553.0,1991-07-31,18252.0,9,5,5,Severe Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-27,1991-08-15,1991-08-20,535.46,1991-08-17,1,1544.0,1991-08-17,8286.0,6,3,4,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-28,1991-08-26,1991-08-26,534.11,1991-08-26,1,1116.0,1991-08-26,1116.0,1,1,1,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-29,1992-07-22,1992-07-24,534.26,1992-07-22,1,943.5,1992-07-22,2756.0,3,1,3,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-30,1992-08-14,1992-08-23,535.14,1992-08-16,1,1306.0,1992-08-16,11253.2,10,3,8,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-31,1993-07-12,1993-07-18,535.75,1993-07-14,1,1447.0,1993-07-14,8553.8,7,3,5,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-32,1993-08-03,1993-08-07,535.72,1993-08-05,1,1435.0,1993-08-05,6197.2,5,3,3,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-33,1993-08-14,1993-08-15,534.23,1993-08-14,1,954.3,1993-08-14,1907.6,2,1,2,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-34,1994-07-01,1994-07-04,535.04,1994-07-02,1,1185.0,1994-07-02,4160.0,4,2,3,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-35,1994-07-13,1994-07-29,538.65,1994-07-18,1,2680.0,1994-07-17,34030.0,17,6,12,Severe Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-36,1994-08-28,1994-09-10,537.38,1994-09-05,1,2185.0,1994-09-05,21290.0,14,9,6,Severe Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-37,1995-07-21,1995-07-24,534.74,1995-07-22,1,1170.0,1995-07-22,4370.0,4,2,3,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-38,1995-09-04,1995-09-05,534.33,1995-09-05,1,990.0,1995-09-05,1890.0,2,2,1,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-39,1996-07-25,1996-08-01,536.18,1996-07-30,1,1900.0,1996-07-30,10245.0,8,6,3,Severe Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-40,1996-10-04,1996-10-07,536.01,1996-10-06,1,1800.0,1996-10-06,5190.0,4,3,2,Severe Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-41,1997-07-09,1997-07-13,535.35,1997-07-11,1,1100.0,1997-07-11,4470.0,5,3,3,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-42,1997-07-30,1997-08-12,538.39,1997-08-10,1,3590.0,1997-08-10,31485.0,14,12,3,Severe Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-43,1997-08-24,1997-08-30,538.36,1997-08-28,1,3550.0,1997-08-28,14751.0,7,5,3,Severe Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-44,1998-07-10,1998-07-11,534.68,1998-07-10,1,1051.0,1998-07-11,1965.9,2,1,2,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-45,1999-06-26,1999-06-26,534.4,1999-06-26,1,800.0,1999-06-26,800.0,1,1,1,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-46,1999-07-18,1999-07-31,536.7,1999-07-24,1,1540.0,1999-07-24,17795.0,14,7,8,Severe Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-47,1999-08-09,1999-08-11,534.28,1999-08-10,1,780.0,1999-08-10,2285.0,3,2,2,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-48,2000-07-13,2000-07-17,534.78,2000-07-16,1,890.0,2000-07-16,4210.0,5,4,2,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-49,2001-07-11,2001-07-12,534.36,2001-07-11,1,1150.0,2001-07-11,2281.0,2,1,2,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-50,2002-08-12,2002-08-16,534.85,2002-08-14,2,1443.0,2002-08-14,6558.0,5,3,3,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-51,2004-06-18,2004-06-19,534.21,2004-06-19,1,866.1,2004-06-19,1692.1,2,2,1,Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
INDOFLOODS-gauge-643-52,2004-08-04,2004-08-18,536.5,2004-08-08,1,1832.0,2004-08-08,21224.5,15,5,11,Severe Flood,INDOFLOODS-gauge-643,534.0,536.0,Terwad (seasonal),16.6753,74.5736,Krishna/ Panchganga,Krishna,Maharashtra,1979-08-22,2020-05-27,12115,12181,Open,2425.0,2428.131836,0.129147876,Safe,Kolhapur
